label,particle_index,diagnostic_sample_hits,diagnostic_sample_fraction,final_speed_mps,source_x_m,source_y_m,source_z_m,final_x_m,final_y_m,final_z_m
dt_0.5_ms,307334,226,0.5635910224438903,0.0006068991497159004,0.2750917673110962,0.2951822876930237,-0.10008280724287033,0.2758631408214569,0.2988947629928589,-0.10231425613164902
dt_0.5_ms,307224,226,0.5635910224438903,0.0006042036111466587,-0.27509191632270813,0.29518234729766846,-0.10008326172828674,-0.2758632004261017,0.29889488220214844,-0.10231339931488037
dt_0.5_ms,279994,226,0.5635910224438903,0.000600538041908294,-0.3001572787761688,-0.2250455617904663,-0.09510847926139832,-0.30379632115364075,-0.22532865405082703,-0.09758031368255615
dt_0.5_ms,292714,226,0.5635910224438903,0.0006004797760397196,-0.22503790259361267,0.3001524806022644,-0.0951118990778923,-0.22531068325042725,0.3037876784801483,-0.09759244322776794
dt_0.5_ms,292804,226,0.5635910224438903,0.0006003067246638238,0.22503793239593506,0.30015242099761963,-0.09511101990938187,0.22531142830848694,0.3037874400615692,-0.09758865833282471
dt_0.5_ms,291004,226,0.5635910224438903,0.0006002396694384515,0.30015721917152405,0.22504563629627228,-0.0951085165143013,0.30379584431648254,0.22532793879508972,-0.09758089482784271
dt_0.5_ms,290884,226,0.5635910224438903,0.000599897000938654,-0.30015721917152405,0.22504572570323944,-0.09510771930217743,-0.30379608273506165,0.22532802820205688,-0.09758147597312927
dt_0.5_ms,280114,226,0.5635910224438903,0.0005998151609674096,0.3001572787761688,-0.22504563629627228,-0.09510712325572968,0.3037961721420288,-0.22532862424850464,-0.09757738560438156
dt_0.5_ms,278194,226,0.5635910224438903,0.0005996082909405231,-0.2250378131866455,-0.3001527786254883,-0.09511209279298782,-0.22531059384346008,-0.3037877380847931,-0.09758973121643066
dt_0.5_ms,278284,226,0.5635910224438903,0.0005992129445075989,0.22503799200057983,-0.3001525104045868,-0.09511236846446991,0.2253110557794571,-0.3037875294685364,-0.09759113937616348
dt_0.5_ms,292715,226,0.5635910224438903,0.0005966676981188357,-0.22003698348999023,0.30015212297439575,-0.09511179476976395,-0.22029051184654236,0.3037799000740051,-0.09757255017757416
dt_0.5_ms,292803,226,0.5635910224438903,0.0005963028525002301,0.22003701329231262,0.3001520335674286,-0.09511134773492813,0.22029106318950653,0.30377963185310364,-0.0975714698433876
dt_0.5_ms,278195,226,0.5635910224438903,0.0005959353875368834,-0.22003687918186188,-0.3001523017883301,-0.095112644135952,-0.22029030323028564,-0.30377981066703796,-0.09757283329963684
dt_0.5_ms,280115,226,0.5635910224438903,0.0005955804954282939,-0.3001573979854584,-0.22004352509975433,-0.09510931372642517,-0.3037891089916229,-0.22030681371688843,-0.09756140410900116
dt_0.5_ms,290883,226,0.5635910224438903,0.0005954751395620406,0.3001573383808136,0.22004351019859314,-0.09510957449674606,0.3037886917591095,0.22030606865882874,-0.09756185859441757
dt_0.5_ms,278283,226,0.5635910224438903,0.0005954451626166701,0.22003698348999023,-0.30015212297439575,-0.09511297196149826,0.22029045224189758,-0.3037797212600708,-0.09757291525602341
dt_0.5_ms,280235,226,0.5635910224438903,0.0005950768245384097,0.3001573979854584,-0.22004346549510956,-0.09510819613933563,0.3037889897823334,-0.2203066498041153,-0.09755878895521164
dt_0.5_ms,290763,226,0.5635910224438903,0.0005945362499915063,-0.3001573085784912,0.2200436145067215,-0.09510884433984756,-0.3037888705730438,0.22030597925186157,-0.09756284952163696
dt_0.5_ms,278665,226,0.5635910224438903,0.0005190142546780407,-0.29017722606658936,-0.28013548254966736,-0.09510461986064911,-0.29363974928855896,-0.28161942958831787,-0.09837915748357773
dt_0.5_ms,263170,226,0.5635910224438903,0.0005189754301682115,0.28013572096824646,0.2851529121398926,-0.08508104830980301,0.28216731548309326,0.28798940777778625,-0.08859709650278091
dt_0.5_ms,249376,226,0.5635910224438903,0.0005179772851988673,0.28013575077056885,-0.28515303134918213,-0.08508007973432541,0.2820543944835663,-0.28800761699676514,-0.08859585225582123
dt_0.5_ms,278781,226,0.5635910224438903,0.0005175526603125036,0.29017722606658936,-0.28013551235198975,-0.09510273486375809,0.29363948106765747,-0.28162145614624023,-0.0983780026435852
dt_0.5_ms,263058,226,0.5635910224438903,0.0005152910598553717,-0.28013572096824646,0.28515297174453735,-0.08508150279521942,-0.28208979964256287,0.2879972755908966,-0.088594950735569
dt_0.5_ms,292217,226,0.5635910224438903,0.0005150953656993806,-0.29017722606658936,0.28013527393341064,-0.09510397166013718,-0.29364001750946045,0.2816111445426941,-0.09836305677890778
dt_0.5_ms,292333,226,0.5635910224438903,0.0005135706160217524,0.29017722606658936,0.28013548254966736,-0.09510473906993866,0.29363980889320374,0.2816053330898285,-0.0983598381280899
dt_0.5_ms,249625,226,0.5635910224438903,0.0005134809762239456,-0.2901720106601715,-0.27011287212371826,-0.08508063852787018,-0.29314562678337097,-0.2711621820926666,-0.08865135908126831
dt_0.5_ms,249741,226,0.5635910224438903,0.0005132363876327872,0.29017210006713867,-0.2701129913330078,-0.08507926762104034,0.29314443469047546,-0.27116262912750244,-0.08865184336900711
dt_0.5_ms,262693,226,0.5635910224438903,0.000511538761202246,-0.2901720702648163,0.27011293172836304,-0.0850808173418045,-0.2931501269340515,0.2711632549762726,-0.0886501744389534
dt_0.5_ms,278049,226,0.5635910224438903,0.0005112145445309579,0.2600890100002289,0.295179158449173,-0.09011445939540863,0.26077035069465637,0.2986346185207367,-0.09365260601043701
dt_0.5_ms,278537,226,0.5635910224438903,0.000510860001668334,0.2801324129104614,-0.2901773452758789,-0.09510592371225357,0.28151780366897583,-0.2936359643936157,-0.09836021810770035
dt_0.5_ms,263771,226,0.5635910224438903,0.0005105915479362011,0.2600889801979065,-0.2951793074607849,-0.09011459350585938,0.26077011227607727,-0.29863452911376953,-0.09365560114383698
dt_0.5_ms,278425,226,0.5635910224438903,0.0005103901494294405,-0.2801322638988495,-0.29017722606658936,-0.09510672092437744,-0.2815166711807251,-0.2936359941959381,-0.09835809469223022
dt_0.5_ms,292573,226,0.5635910224438903,0.0005100106936879456,0.28013256192207336,0.2901773154735565,-0.09510625153779984,0.28152355551719666,0.2936359941959381,-0.09835869818925858
dt_0.5_ms,263667,226,0.5635910224438903,0.0005098174442537129,-0.2600889503955841,-0.29517918825149536,-0.0901152640581131,-0.2607696056365967,-0.29863452911376953,-0.09365501999855042
dt_0.5_ms,262809,226,0.5635910224438903,0.0005090987542644143,0.2901720702648163,0.27011287212371826,-0.0850813090801239,0.2931489944458008,0.2711609899997711,-0.08864647895097733
dt_0.5_ms,264382,226,0.5635910224438903,0.000507071556057781,0.29017573595046997,-0.2701096534729004,-0.09010579437017441,0.2935396134853363,-0.2711157202720642,-0.09355080127716064
dt_0.5_ms,264266,226,0.5635910224438903,0.0005069394246675074,-0.2901756763458252,-0.27010950446128845,-0.09010711312294006,-0.2935304343700409,-0.2711154520511627,-0.09355313330888748
dt_0.5_ms,292461,226,0.5635910224438903,0.0005065910518169403,-0.28013208508491516,0.2901773154735565,-0.09510665386915207,-0.281516432762146,0.2936362624168396,-0.09835666418075562
dt_0.5_ms,277945,226,0.5635910224438903,0.0005062856944277883,-0.26008886098861694,0.2951790988445282,-0.09011492878198624,-0.2607704997062683,0.29863449931144714,-0.09364953637123108
dt_0.5_ms,277334,226,0.5635910224438903,0.0005046984879299998,-0.2901757061481476,0.27010953426361084,-0.09010720998048782,-0.29353877902030945,0.2711162269115448,-0.09355324506759644
dt_0.5_ms,263289,226,0.5635910224438903,0.0005046288133598864,0.27011144161224365,0.2901715040206909,-0.08508501201868057,0.2711254954338074,0.29314032196998596,-0.08865353465080261
dt_0.5_ms,249145,226,0.5635910224438903,0.0005039001698605716,-0.27011147141456604,-0.2901715040206909,-0.08508573472499847,-0.2711242735385895,-0.2931664288043976,-0.08865446597337723
dt_0.5_ms,249253,226,0.5635910224438903,0.0005028176819905639,0.27011147141456604,-0.29017162322998047,-0.08508392423391342,0.2711242139339447,-0.29313406348228455,-0.0886540412902832
dt_0.5_ms,219489,226,0.5635910224438903,0.0005007073050364852,0.2801082134246826,0.29514041543006897,-0.06999650597572327,0.2811852991580963,0.29626744985580444,-0.0736798569560051
dt_0.5_ms,205211,226,0.5635910224438903,0.0004993839538656175,0.28010836243629456,-0.2951405942440033,-0.06999430805444717,0.28118467330932617,-0.29626819491386414,-0.07368308305740356
dt_0.5_ms,190089,226,0.5635910224438903,0.0004991126479580998,0.2951284348964691,0.2901287376880646,-0.05993684381246567,0.29624801874160767,0.291347861289978,-0.06339887529611588
dt_0.5_ms,190209,226,0.5635910224438903,0.0004990934394299984,0.29012683033943176,0.2951294481754303,-0.059937428683042526,0.2913241386413574,0.29626286029815674,-0.06340628862380981
dt_0.5_ms,219377,226,0.5635910224438903,0.0004989966982975602,-0.28010836243629456,0.29514050483703613,-0.06999674439430237,-0.28118616342544556,0.29626742005348206,-0.07368411868810654
dt_0.5_ms,263181,226,0.5635910224438903,0.0004986246349290013,-0.27011144161224365,0.2901715040206909,-0.08508623391389847,-0.2711254954338074,0.2931215763092041,-0.08865082263946533
dt_0.5_ms,205099,226,0.5635910224438903,0.0004979337682016194,-0.280108243227005,-0.29514044523239136,-0.06999734044075012,-0.2811850309371948,-0.29626840353012085,-0.0736822783946991
dt_0.5_ms,190093,226,0.5635910224438903,0.0004973178147338331,-0.2901269495487213,0.2951294779777527,-0.05993694067001343,-0.2913261353969574,0.29626530408859253,-0.06340069323778152
dt_0.5_ms,175931,226,0.5635910224438903,0.0004948413698002696,0.2901269793510437,-0.2951294779777527,-0.05993679165840149,0.2913255989551544,-0.29626575112342834,-0.06339389085769653
dt_0.5_ms,205459,226,0.5635910224438903,0.0004946222761645913,-0.29514065384864807,-0.28011035919189453,-0.06999429315328598,-0.29626208543777466,-0.2812363803386688,-0.07366246730089188
dt_0.5_ms,205577,226,0.5635910224438903,0.0004940610378980637,0.2951407730579376,-0.28011059761047363,-0.06999123841524124,0.2962616980075836,-0.28123679757118225,-0.07366830110549927
dt_0.5_ms,219011,226,0.5635910224438903,0.0004939126083627343,-0.29514080286026,0.28011050820350647,-0.06999362260103226,-0.29626303911209106,0.281236857175827,-0.07367004454135895
dt_0.5_ms,176053,226,0.5635910224438903,0.0004934822209179401,0.29512855410575867,-0.2901288568973541,-0.0599360466003418,0.2962487041950226,-0.2913546562194824,-0.06338496506214142
dt_0.5_ms,234129,226,0.5635910224438903,0.0004923398373648524,0.27510201930999756,0.29514944553375244,-0.07502356171607971,0.27612924575805664,0.2963447570800781,-0.07872511446475983
dt_0.5_ms,219851,226,0.5635910224438903,0.0004910373245365918,0.2751021683216095,-0.2951495349407196,-0.07502289116382599,0.27612850069999695,-0.29634445905685425,-0.07873145490884781
dt_0.5_ms,219741,226,0.5635910224438903,0.0004896840546280146,-0.27510204911231995,-0.29514938592910767,-0.07502388209104538,-0.27612853050231934,-0.296345055103302,-0.078727588057518
dt_0.5_ms,234019,226,0.5635910224438903,0.0004888128605671227,-0.2751021385192871,0.29514944553375244,-0.07502353936433792,-0.2761296033859253,0.2963448166847229,-0.07872867584228516
dt_0.5_ms,220221,226,0.5635910224438903,0.0004886621027253568,-0.2951505184173584,-0.2751052975654602,-0.07502107322216034,-0.2963469326496124,-0.2761875092983246,-0.0786949098110199
dt_0.5_ms,220339,226,0.5635910224438903,0.000488209945615381,0.29515060782432556,-0.27510541677474976,-0.07502011954784393,0.29634663462638855,-0.27618733048439026,-0.07870915532112122
dt_0.5_ms,292716,225,0.5610972568578554,0.0005937926471233368,-0.2150353640317917,0.3001517951488495,-0.09511148184537888,-0.21527057886123657,0.3037727177143097,-0.09755587577819824
dt_0.5_ms,292802,225,0.5610972568578554,0.0005932019557803869,0.2150353342294693,0.3001517653465271,-0.09511132538318634,0.21527090668678284,0.30377256870269775,-0.09755488485097885
dt_0.5_ms,278196,225,0.5610972568578554,0.0005931707564741373,-0.21503525972366333,-0.3001519739627838,-0.09511269629001617,-0.2152705192565918,-0.3037726879119873,-0.09755660593509674
dt_0.5_ms,278282,225,0.5610972568578554,0.0005926865851506591,0.2150353491306305,-0.3001517653465271,-0.09511300921440125,0.21527038514614105,-0.30377262830734253,-0.09755638986825943
dt_0.5_ms,290762,225,0.5610972568578554,0.0005920887924730778,0.3001561462879181,0.21504051983356476,-0.09510938078165054,0.30378100275993347,0.2152867466211319,-0.09754323959350586
dt_0.5_ms,280236,225,0.5610972568578554,0.0005919266259297729,-0.30015671253204346,-0.21504062414169312,-0.09510897099971771,-0.30378198623657227,-0.21528767049312592,-0.09754329174757004
dt_0.5_ms,292717,225,0.5610972568578554,0.0005917915841564536,-0.21003292500972748,0.300151526927948,-0.09511257708072662,-0.2102513164281845,0.3037661612033844,-0.09754116088151932
dt_0.5_ms,280356,225,0.5610972568578554,0.0005916298250667751,0.30015650391578674,-0.21504051983356476,-0.09510798752307892,0.3037816286087036,-0.21528737246990204,-0.09754040092229843
dt_0.5_ms,278197,225,0.5610972568578554,0.0005913252243772149,-0.21003270149230957,-0.30015161633491516,-0.09511404484510422,-0.21025122702121735,-0.30376607179641724,-0.09754226356744766
dt_0.5_ms,292801,225,0.5610972568578554,0.0005910395993851125,0.21003291010856628,0.30015137791633606,-0.09511284530162811,0.21025173366069794,0.3037659525871277,-0.09754055738449097
dt_0.5_ms,278281,225,0.5610972568578554,0.0005909466417506337,0.2100328803062439,-0.3001514673233032,-0.09511418640613556,0.21025139093399048,-0.3037661015987396,-0.09754243493080139
dt_0.5_ms,290642,225,0.5610972568578554,0.0005907319136895239,-0.30015596747398376,0.2150406837463379,-0.09510884433984756,-0.30378100275993347,0.21528680622577667,-0.0975450947880745
dt_0.5_ms,290641,225,0.5610972568578554,0.0005902996635995805,0.30015528202056885,0.21003766357898712,-0.09511004388332367,0.3037742078304291,0.21026623249053955,-0.0975283533334732
dt_0.5_ms,292718,225,0.5610972568578554,0.0005902590928599238,-0.2050299346446991,0.3001512885093689,-0.0951138436794281,-0.20523326098918915,0.30375906825065613,-0.09752863645553589
dt_0.5_ms,278198,225,0.5610972568578554,0.0005900146206840873,-0.2050299346446991,-0.30015134811401367,-0.0951152965426445,-0.2052333503961563,-0.3037590980529785,-0.09752967953681946
dt_0.5_ms,280357,225,0.5610972568578554,0.0005896606016904116,-0.3001556992530823,-0.21003779768943787,-0.0951094850897789,-0.3037750720977783,-0.2102673500776291,-0.09752844274044037
dt_0.5_ms,278280,225,0.5610972568578554,0.000589660310652107,0.20503024756908417,-0.30015119910240173,-0.09511521458625793,0.2052336186170578,-0.30375903844833374,-0.09752944856882095
dt_0.5_ms,280477,225,0.5610972568578554,0.0005896218935959041,0.30015552043914795,-0.21003767848014832,-0.09510847181081772,0.3037746846675873,-0.2102668583393097,-0.09752531349658966
dt_0.5_ms,292800,225,0.5610972568578554,0.0005894720670767128,0.20503002405166626,0.30015119910240173,-0.09511419385671616,0.20523372292518616,0.30375900864601135,-0.09752823412418365
dt_0.5_ms,290520,225,0.5610972568578554,0.0005893532070331275,0.30015474557876587,0.20503439009189606,-0.09511052072048187,0.3037680983543396,0.20524588227272034,-0.09751562774181366
dt_0.5_ms,278199,225,0.5610972568578554,0.0005890883039683104,-0.20002730190753937,-0.30015096068382263,-0.09511559456586838,-0.20021910965442657,-0.3037532866001129,-0.09751700609922409
dt_0.5_ms,292719,225,0.5610972568578554,0.0005890786414965987,-0.20002736151218414,0.30015096068382263,-0.0951143205165863,-0.2002190500497818,0.3037535548210144,-0.09751639515161514
dt_0.5_ms,278279,225,0.5610972568578554,0.0005886794533580542,0.20002755522727966,-0.300150990486145,-0.09511485695838928,0.20021933317184448,-0.30375349521636963,-0.09751623868942261
dt_0.5_ms,290399,225,0.5610972568578554,0.0005886508151888847,0.30015432834625244,0.20003172755241394,-0.09511025995016098,0.30376166105270386,0.2002309113740921,-0.09750255197286606
dt_0.5_ms,290521,225,0.5610972568578554,0.0005886185099370778,-0.3001551926136017,0.21003784239292145,-0.09510943293571472,-0.30377429723739624,0.21026647090911865,-0.09752856940031052
dt_0.5_ms,280598,225,0.5610972568578554,0.0005884859710931778,0.30015498399734497,-0.2050355225801468,-0.09510906785726547,0.30376848578453064,-0.20524775981903076,-0.0975128561258316
dt_0.5_ms,292799,225,0.5610972568578554,0.0005883820122107863,0.20002742111682892,0.30015087127685547,-0.0951148271560669,0.20021937787532806,0.30375346541404724,-0.09751605987548828
dt_0.5_ms,280478,225,0.5610972568578554,0.0005882605910301208,-0.30015501379966736,-0.20503546297550201,-0.09510987997055054,-0.3037688136100769,-0.2052479386329651,-0.09751597046852112
dt_0.5_ms,280719,225,0.5610972568578554,0.0005877315998077393,0.30015450716018677,-0.20003226399421692,-0.09510891139507294,0.3037620782852173,-0.20023220777511597,-0.09750145673751831
dt_0.5_ms,290400,225,0.5610972568578554,0.0005874637281522155,-0.3001546859741211,0.20503497123718262,-0.09511014819145203,-0.303768128156662,0.20524658262729645,-0.09751506894826889
dt_0.5_ms,280599,225,0.5610972568578554,0.0005872301990166306,-0.30015453696250916,-0.2000323086977005,-0.09510942548513412,-0.30376240611076355,-0.2002323418855667,-0.09750320017337799
dt_0.5_ms,280720,225,0.5610972568578554,0.0005867136642336845,-0.30015408992767334,-0.1950298696756363,-0.09510912746191025,-0.3037571609020233,-0.19522126019001007,-0.09749149531126022
dt_0.5_ms,290279,225,0.5610972568578554,0.0005866715218871832,-0.3001542091369629,0.20003220438957214,-0.09510990232229233,-0.30376166105270386,0.20023146271705627,-0.09750349074602127
dt_0.5_ms,290158,225,0.5610972568578554,0.0005862949183210731,-0.300153911113739,0.1950298547744751,-0.09510987251996994,-0.30375659465789795,0.1952204704284668,-0.09749245643615723
dt_0.5_ms,279145,225,0.5610972568578554,0.0005357913323678076,0.29518187046051025,-0.26509740948677063,-0.09510467946529388,0.2987452745437622,-0.2657979428768158,-0.09815888106822968
dt_0.5_ms,279027,225,0.5610972568578554,0.0005348242702893913,-0.2951817810535431,-0.26509734988212585,-0.09510718286037445,-0.29874512553215027,-0.2657977342605591,-0.09816057235002518
dt_0.5_ms,291853,225,0.5610972568578554,0.0005331981228664517,-0.29518184065818787,0.26509740948677063,-0.09510640054941177,-0.29874545335769653,0.2657983899116516,-0.09815599769353867
dt_0.5_ms,264747,225,0.5610972568578554,0.0005320766940712929,0.3001551628112793,-0.255079448223114,-0.09010206162929535,0.3034811317920685,-0.2556641399860382,-0.09357430785894394
dt_0.5_ms,291971,225,0.5610972568578554,0.0005313499132171273,0.29518187046051025,0.26509732007980347,-0.0951068252325058,0.29874542355537415,0.26579761505126953,-0.09815250337123871
dt_0.5_ms,264627,225,0.5610972568578554,0.000530671386513859,-0.30015498399734497,-0.25507935881614685,-0.09010345488786697,-0.30348098278045654,-0.2556641101837158,-0.09357137233018875
dt_0.5_ms,277089,225,0.5610972568578554,0.0005302581703290343,0.3001551926136017,0.2550792396068573,-0.09010417014360428,0.3034813106060028,0.25566333532333374,-0.09357831627130508
dt_0.5_ms,276969,225,0.5610972568578554,0.0005299565964378417,-0.3001551032066345,0.2550792694091797,-0.09010346233844757,-0.3034812808036804,0.25566381216049194,-0.09357725828886032
dt_0.5_ms,292691,225,0.5610972568578554,0.0005229779635556042,0.2650957405567169,0.2951810956001282,-0.09511265903711319,0.26578289270401,0.29874080419540405,-0.09814642369747162
dt_0.5_ms,278307,225,0.5610972568578554,0.000522709684446454,-0.26509585976600647,-0.2951810657978058,-0.09511374682188034,-0.2657828629016876,-0.29874077439308167,-0.09814604371786118
dt_0.5_ms,278413,225,0.5610972568578554,0.0005226904759183526,0.2650958001613617,-0.2951812148094177,-0.09511230140924454,0.2657829225063324,-0.29874086380004883,-0.09814699739217758
dt_0.5_ms,292585,225,0.5610972568578554,0.0005191551754251122,-0.2650958001613617,0.29518112540245056,-0.09511296451091766,-0.2657831609249115,0.29874080419540405,-0.09814244508743286
dt_0.5_ms,278169,225,0.5610972568578554,0.0005166889750398695,0.25507643818855286,0.3001534342765808,-0.0901104286313057,0.25564661622047424,0.30347728729248047,-0.09357115626335144
dt_0.5_ms,263649,225,0.5610972568578554,0.0005159791908226907,0.25507649779319763,-0.30015361309051514,-0.09011071920394897,0.2556464374065399,-0.30347734689712524,-0.09357380121946335
dt_0.5_ms,248170,225,0.5610972568578554,0.0005153309903107584,0.30014151334762573,0.27010029554367065,-0.08003859221935272,0.3012361228466034,0.2710922658443451,-0.08382364362478256
dt_0.5_ms,263547,225,0.5610972568578554,0.0005149026401340961,-0.25507643818855286,-0.3001534640789032,-0.09011084586381912,-0.25564613938331604,-0.30347734689712524,-0.09357525408267975
dt_0.5_ms,248050,225,0.5610972568578554,0.0005140508874319494,-0.30014148354530334,0.27010029554367065,-0.08003795146942139,-0.3012368083000183,0.27109572291374207,-0.08381655067205429
dt_0.5_ms,278067,225,0.5610972568578554,0.0005128221237100661,-0.25507640838623047,0.3001534342765808,-0.09011123329401016,-0.25564640760421753,0.30347731709480286,-0.09357097744941711
dt_0.5_ms,204610,225,0.5610972568578554,0.0005089496844448149,0.3001106083393097,0.2851176857948303,-0.06496000289916992,0.3009802997112274,0.28626614809036255,-0.06856832653284073
dt_0.5_ms,190332,225,0.5610972568578554,0.0005075795343145728,0.30009838938713074,0.3001079559326172,-0.059914298355579376,0.3008967936038971,0.3010280430316925,-0.06338685750961304
dt_0.5_ms,190212,225,0.5610972568578554,0.0005044410354457796,-0.3000984787940979,0.3001081049442291,-0.05991402268409729,-0.30089762806892395,0.3010294437408447,-0.06338401883840561
dt_0.5_ms,190696,225,0.5610972568578554,0.0005043912678956985,-0.3001106083393097,-0.2851177752017975,-0.06495968252420425,-0.30098047852516174,-0.2862693965435028,-0.06855751574039459
dt_0.5_ms,190816,225,0.5610972568578554,0.0005029820604249835,0.30011069774627686,-0.28511786460876465,-0.0649576485157013,0.3009801506996155,-0.28627029061317444,-0.06856147944927216
dt_0.5_ms,190090,225,0.5610972568578554,0.0005020577227696776,0.3001064658164978,0.2901277542114258,-0.0599290207028389,0.30098801851272583,0.29134461283683777,-0.0634121522307396
dt_0.5_ms,277450,225,0.5610972568578554,0.0005017750663682818,0.29017579555511475,0.27010953426361084,-0.09010759741067886,0.2935343086719513,0.2711145281791687,-0.09355062991380692
dt_0.5_ms,190330,225,0.5610972568578554,0.0005013675545342267,0.29012560844421387,0.30010703206062317,-0.05993001163005829,0.2913110554218292,0.3009970784187317,-0.06341507285833359
dt_0.5_ms,190214,225,0.5610972568578554,0.0005002869293093681,-0.2901257574558258,0.30010712146759033,-0.05992978438735008,-0.2913132309913635,0.30099791288375854,-0.06341606378555298
dt_0.5_ms,175694,225,0.5610972568578554,0.0004980216035619378,-0.2901255488395691,-0.30010706186294556,-0.05993010848760605,-0.2913122773170471,-0.30099746584892273,-0.06340975314378738
dt_0.5_ms,175934,225,0.5610972568578554,0.000497843197081238,-0.3001064658164978,-0.29012778401374817,-0.05992858111858368,-0.30098822712898254,-0.2913479804992676,-0.06338150799274445
dt_0.5_ms,189970,225,0.5610972568578554,0.0004977299831807613,-0.30010655522346497,0.29012784361839294,-0.05992818623781204,-0.3009886145591736,0.29134848713874817,-0.06339176744222641
dt_0.5_ms,175810,225,0.5610972568578554,0.0004972402239218354,0.29012563824653625,-0.30010712146759033,-0.05992967262864113,0.2913126051425934,-0.30099767446517944,-0.0634114146232605
dt_0.5_ms,176054,225,0.5610972568578554,0.0004953983006998897,0.3001064956188202,-0.29012781381607056,-0.059928443282842636,0.30098798871040344,-0.29134896397590637,-0.06338390707969666
dt_0.5_ms,175935,225,0.5610972568578554,0.0004952869494445622,-0.2951284348964691,-0.29012879729270935,-0.05993674322962761,-0.29624858498573303,-0.29135340452194214,-0.06338236480951309
dt_0.5_ms,277930,225,0.5610972568578554,0.0004942669183947146,0.27010858058929443,0.2901749014854431,-0.09011195600032806,0.2710822820663452,0.2934877574443817,-0.09355244785547256
dt_0.5_ms,263786,225,0.5610972568578554,0.0004939772188663483,-0.2701086401939392,-0.2901748716831207,-0.09011271595954895,-0.27107810974121094,-0.2935134172439575,-0.09354986995458603
dt_0.5_ms,263894,225,0.5610972568578554,0.0004931758739985526,0.2701086401939392,-0.29017502069473267,-0.09011165052652359,0.27107834815979004,-0.29347750544548035,-0.09354999661445618
dt_0.5_ms,277822,225,0.5610972568578554,0.0004889736301265657,-0.27010855078697205,0.29017484188079834,-0.09011240303516388,-0.27108246088027954,0.2934767007827759,-0.09354417771100998
dt_0.5_ms,278200,224,0.5586034912718204,0.0005885917344130576,-0.1950252652168274,-0.30015069246292114,-0.09511564671993256,-0.19520926475524902,-0.3037490248680115,-0.09750480204820633
dt_0.5_ms,290278,224,0.5586034912718204,0.000588407157920301,0.3001539707183838,0.19502954185009003,-0.09511023014783859,0.303756445646286,0.1952201873064041,-0.0974918082356453
dt_0.5_ms,278201,224,0.5586034912718204,0.0005883235135115683,-0.19002318382263184,-0.3001503646373749,-0.09511550515890121,-0.19019784033298492,-0.3037451505661011,-0.09749346971511841
dt_0.5_ms,290157,224,0.5586034912718204,0.0005882876575924456,0.30015361309051514,0.19002734124660492,-0.09511135518550873,0.3037525713443756,0.19020891189575195,-0.09748264402151108
dt_0.5_ms,278203,224,0.5586034912718204,0.0005882132099941373,-0.18001696467399597,-0.3001498579978943,-0.0951153039932251,-0.18017543852329254,-0.30373868346214294,-0.09747568517923355
dt_0.5_ms,278202,224,0.5586034912718204,0.0005882007535547018,-0.1850198209285736,-0.3001500964164734,-0.09511539340019226,-0.18518756330013275,-0.3037416338920593,-0.09748401492834091
dt_0.5_ms,292720,224,0.5586034912718204,0.0005881995894014835,-0.1950252652168274,0.30015072226524353,-0.09511452168226242,-0.1952093243598938,0.3037491738796234,-0.09750410169363022
dt_0.5_ms,278278,224,0.5586034912718204,0.0005880050593987107,0.19502535462379456,-0.30015066266059875,-0.0951145589351654,0.19520923495292664,-0.30374911427497864,-0.09750363975763321
dt_0.5_ms,290036,224,0.5586034912718204,0.0005879422533325851,0.30015328526496887,0.18502390384674072,-0.09511198103427887,0.3037492334842682,0.18519943952560425,-0.09747502207756042
dt_0.5_ms,292798,224,0.5586034912718204,0.0005877463845536113,0.19502536952495575,0.3001505732536316,-0.09511498361825943,0.19520971179008484,0.3037492036819458,-0.09750377386808395
dt_0.5_ms,292721,224,0.5586034912718204,0.0005875458009541035,-0.19002312421798706,0.3001503646373749,-0.09511487185955048,-0.19019797444343567,0.3037452697753906,-0.09749310463666916
dt_0.5_ms,278277,224,0.5586034912718204,0.0005875254864804447,0.19002322852611542,-0.3001503646373749,-0.09511472284793854,0.19019795954227448,-0.303745299577713,-0.09749241173267365
dt_0.5_ms,280840,224,0.5586034912718204,0.0005874361959286034,0.30015408992767334,-0.19502981007099152,-0.09510871767997742,0.30375686287879944,-0.1952211707830429,-0.09749053418636322
dt_0.5_ms,292797,224,0.5586034912718204,0.0005873562768101692,0.1900232434272766,0.3001503348350525,-0.09511495381593704,0.19019825756549835,0.30374541878700256,-0.09749244153499603
dt_0.5_ms,289915,224,0.5586034912718204,0.0005873371846973896,0.3001529276371002,0.1800227165222168,-0.09511251002550125,0.30374622344970703,0.18018752336502075,-0.09746845811605453
dt_0.5_ms,280961,224,0.5586034912718204,0.0005872698966413736,0.3001537024974823,-0.19002749025821686,-0.09510847181081772,0.3037528991699219,-0.19020968675613403,-0.09748012572526932
dt_0.5_ms,278276,224,0.5586034912718204,0.0005871471366845071,0.18501979112625122,-0.3001500070095062,-0.09511486440896988,0.18518774211406708,-0.3037416934967041,-0.09748303145170212
dt_0.5_ms,292796,224,0.5586034912718204,0.000587071233894676,0.18502020835876465,0.300150066614151,-0.09511498361825943,0.18518830835819244,0.3037419319152832,-0.09748336672782898
